Year/Month,Date,Year,Month,Zip Code,City,State,Median Listing Price,Household Count Rank,Hotness Rank,Hotness Score,Supply Score,Demand Score,Median Days on Market (DOM),Median DOM vs. US,Viewers per Property vs. US,Median List Price vs. US
201903,2019-03-01,2019,March,28270,charlotte, nc,"$484,942.86",2561,1047,83.64,83.78,83.49,41.0,-24.0,2.14,1.58
201903,2019-03-01,2019,March,28269,charlotte, nc,"$248,142.86",45,1086,83.42,82.38,84.47,42.0,-23.0,2.21,0.81
201903,2019-03-01,2019,March,28208,charlotte, nc,"$345,000.00",2204,1340,81.61,81.32,81.90,43.0,-22.0,2.03,1.12
201903,2019-03-01,2019,March,28227,charlotte, nc,"$360,421.43",482,1466,80.81,73.04,88.59,51.0,-14.0,2.62,1.17
201903,2019-03-01,2019,March,28209,charlotte, nc,"$569,785.71",3826,1770,78.82,81.32,76.32,43.0,-22.0,1.76,1.85
201903,2019-03-01,2019,March,28203,charlotte, nc,"$555,671.43",6166,1783,78.74,84.62,72.87,39.0,-26.0,1.62,1.81
201903,2019-03-01,2019,March,28210,charlotte, nc,"$397,814.29",464,2141,76.72,77.85,75.58,46.0,-19.0,1.72,1.29
201903,2019-03-01,2019,March,28202,charlotte, nc,"$344,857.14",7277,2156,76.63,85.53,67.74,38.0,-27.0,1.45,1.12
201903,2019-03-01,2019,March,28277,charlotte, nc,"$428,629.00",86,2689,73.74,75.41,72.08,49.0,-16.0,1.59,1.39
201903,2019-03-01,2019,March,28226,charlotte, nc,"$638,714.29",1124,3252,70.88,70.75,71.02,53.0,-12.0,1.55,2.08
201903,2019-03-01,2019,March,28211,charlotte, nc,"$806,428.57",2613,4257,66.19,68.27,64.12,56.0,-9.0,1.34,2.62
201903,2019-03-01,2019,March,28278,charlotte, nc,"$370,714.29",5032,4684,64.21,65.75,62.67,58.0,-7.0,1.31,1.21
201903,2019-03-01,2019,March,28205,charlotte, nc,"$374,900.00",630,4742,63.97,80.15,47.78,44.0,-21.0,1.00,1.22
201903,2019-03-01,2019,March,28204,charlotte, nc,"$656,142.86",10785,4871,63.36,46.79,79.92,88.0,23.0,1.93,2.13
201903,2019-03-01,2019,March,28207,charlotte, nc,"$1,432,142.86",9623,5424,61.10,51.32,70.88,78.0,13.0,1.55,4.66
201902,2019-02-01,2019,February,28212,charlotte, nc,"$210,950.00",1702,63,96.94,94.77,99.10,29.0,-54.0,4.93,0.71
201902,2019-02-01,2019,February,28262,charlotte, nc,"$242,450.00",1328,154,95.01,91.15,98.87,36.0,-47.0,4.61,0.81
201902,2019-02-01,2019,February,28213,charlotte, nc,"$241,500.00",1585,156,94.97,91.40,98.53,35.5,-47.5,4.32,0.81
201902,2019-02-01,2019,February,28217,charlotte, nc,"$181,795.00",4081,405,91.38,84.11,98.65,48.0,-35.0,4.39,0.61
201902,2019-02-01,2019,February,28216,charlotte, nc,"$220,445.00",589,493,90.38,85.43,95.34,46.0,-37.0,3.07,0.74
201902,2019-02-01,2019,February,28273,charlotte, nc,"$272,500.00",1971,768,87.77,84.42,91.12,47.5,-35.5,2.46,0.91
201902,2019-02-01,2019,February,28227,charlotte, nc,"$330,000.00",482,878,86.93,80.07,93.80,55.0,-28.0,2.79,1.11
201902,2019-02-01,2019,February,28206,charlotte, nc,"$319,500.00",8412,913,86.67,83.18,90.16,49.5,-33.5,2.39,1.07
201902,2019-02-01,2019,February,28208,charlotte, nc,"$299,700.00",2204,1013,85.89,82.91,88.87,50.0,-33.0,2.25,1.00
201902,2019-02-01,2019,February,28215,charlotte, nc,"$226,450.00",492,1046,85.64,80.92,90.36,53.5,-29.5,2.39,0.76
201902,2019-02-01,2019,February,28269,charlotte, nc,"$235,000.00",45,1088,85.33,83.65,87.01,48.5,-34.5,2.11,0.79
201902,2019-02-01,2019,February,28214,charlotte, nc,"$251,370.00",2030,1360,83.21,73.97,92.44,64.0,-19.0,2.61,0.84
201902,2019-02-01,2019,February,28209,charlotte, nc,"$512,952.50",3826,1494,82.33,82.91,81.76,50.0,-33.0,1.82,1.72
201902,2019-02-01,2019,February,28270,charlotte, nc,"$483,000.00",2561,1841,80.37,71.45,89.29,67.5,-15.5,2.29,1.62
201902,2019-02-01,2019,February,28203,charlotte, nc,"$478,000.00",6166,2084,79.03,78.01,80.05,58.0,-25.0,1.75,1.60
201902,2019-02-01,2019,February,28210,charlotte, nc,"$385,000.00",464,2780,75.12,71.85,78.40,67.0,-16.0,1.68,1.29
201902,2019-02-01,2019,February,28277,charlotte, nc,"$412,950.00",86,2906,74.42,74.67,74.18,63.0,-20.0,1.54,1.38
201902,2019-02-01,2019,February,28202,charlotte, nc,"$333,750.00",7277,3226,72.80,73.97,71.64,64.0,-19.0,1.46,1.12
201902,2019-02-01,2019,February,28226,charlotte, nc,"$612,000.00",1124,3711,70.53,61.80,79.27,81.0,-2.0,1.71,2.05
201902,2019-02-01,2019,February,28204,charlotte, nc,"$694,500.00",10785,3881,69.80,60.65,78.94,82.5,-0.5,1.71,2.33
201902,2019-02-01,2019,February,28211,charlotte, nc,"$824,950.00",2613,4557,66.94,62.09,71.80,80.5,-2.5,1.46,2.76
201902,2019-02-01,2019,February,28205,charlotte, nc,"$374,900.00",630,5130,64.42,74.67,54.18,63.0,-20.0,1.07,1.26
201902,2019-02-01,2019,February,28207,charlotte, nc,"$1,382,500.00",9623,5215,64.06,51.75,76.37,96.0,13.0,1.61,4.63
201902,2019-02-01,2019,February,28278,charlotte, nc,"$373,653.50",5032,5966,60.83,55.15,66.51,91.0,8.0,1.32,1.25
201901,2019-01-01,2019,January,28212,charlotte, nc,"$199,500.00",1702,140,95.40,91.33,99.48,48.0,-39.0,5.70,0.69
201901,2019-01-01,2019,January,28206,charlotte, nc,"$284,900.00",8412,212,93.95,94.94,92.96,39.0,-48.0,2.70,0.98
201901,2019-01-01,2019,January,28216,charlotte, nc,"$216,902.50",589,249,93.28,90.30,96.27,50.0,-37.0,3.30,0.75
201901,2019-01-01,2019,January,28262,charlotte, nc,"$231,000.00",1328,344,91.92,85.97,97.86,57.0,-30.0,3.85,0.80
201901,2019-01-01,2019,January,28215,charlotte, nc,"$223,950.00",492,472,90.58,91.06,90.11,48.5,-38.5,2.37,0.77
201901,2019-01-01,2019,January,28213,charlotte, nc,"$224,000.00",1585,598,89.28,82.16,96.40,62.0,-25.0,3.33,0.77
201901,2019-01-01,2019,January,28269,charlotte, nc,"$232,510.00",45,648,88.68,89.41,87.96,51.5,-35.5,2.19,0.80
201901,2019-01-01,2019,January,28273,charlotte, nc,"$267,700.00",1971,690,88.32,88.76,87.88,52.5,-34.5,2.19,0.92
201901,2019-01-01,2019,January,28227,charlotte, nc,"$309,990.00",482,1035,85.43,79.00,91.86,66.0,-21.0,2.56,1.07
201901,2019-01-01,2019,January,28217,charlotte, nc,"$179,000.00",4081,1256,83.79,68.70,98.87,76.5,-10.5,4.59,0.62
201901,2019-01-01,2019,January,28214,charlotte, nc,"$258,815.00",2030,1574,81.57,70.35,92.79,75.0,-12.0,2.67,0.89
201901,2019-01-01,2019,January,28270,charlotte, nc,"$498,000.00",2561,2241,77.73,66.72,88.74,78.5,-8.5,2.26,1.72
201901,2019-01-01,2019,January,28208,charlotte, nc,"$335,000.00",2204,2464,76.37,60.91,91.83,85.0,-2.0,2.56,1.16
201901,2019-01-01,2019,January,28203,charlotte, nc,"$474,500.00",6166,2595,75.72,68.35,83.09,77.0,-10.0,1.89,1.64
201901,2019-01-01,2019,January,28210,charlotte, nc,"$376,450.00",464,2639,75.47,72.22,78.71,73.0,-14.0,1.70,1.30
201901,2019-01-01,2019,January,28204,charlotte, nc,"$607,500.00",10785,2957,73.90,62.81,85.00,83.0,-4.0,2.00,2.09
201901,2019-01-01,2019,January,28277,charlotte, nc,"$422,400.00",86,3308,72.21,67.74,76.67,77.5,-9.5,1.63,1.46
201901,2019-01-01,2019,January,28209,charlotte, nc,"$500,000.00",3826,3331,72.08,68.70,75.46,76.5,-10.5,1.59,1.72
201901,2019-01-01,2019,January,28211,charlotte, nc,"$727,000.00",2613,3904,69.45,65.84,73.05,79.5,-7.5,1.52,2.51
201901,2019-01-01,2019,January,28202,charlotte, nc,"$325,000.00",7277,3943,69.27,71.33,67.20,74.0,-13.0,1.37,1.12
201901,2019-01-01,2019,January,28207,charlotte, nc,"$1,350,000.00",9623,4662,66.10,48.41,83.79,100.0,13.0,1.93,4.66
201901,2019-01-01,2019,January,28226,charlotte, nc,"$599,000.00",1124,5079,64.17,51.68,76.65,96.0,9.0,1.63,2.07
201901,2019-01-01,2019,January,28205,charlotte, nc,"$363,499.50",630,5511,62.31,73.68,50.94,71.5,-15.5,1.04,1.25
201901,2019-01-01,2019,January,28278,charlotte, nc,"$382,481.00",5032,5636,61.73,59.18,64.29,87.0,0.0,1.30,1.32
201812,2018-12-01,2018,December,28206,charlotte, nc,"$395,000.00",8412,43,97.00,95.84,98.17,37.0,-44.0,3.95,1.35
201812,2018-12-01,2018,December,28262,charlotte, nc,"$225,000.00",1328,63,96.44,94.13,98.76,42.0,-39.0,4.35,0.77
201812,2018-12-01,2018,December,28213,charlotte, nc,"$245,000.00",1585,172,93.91,94.13,93.69,42.0,-39.0,2.75,0.84
201812,2018-12-01,2018,December,28212,charlotte, nc,"$205,000.00",1702,298,92.10,85.64,98.56,53.0,-28.0,4.20,0.70
201812,2018-12-01,2018,December,28215,charlotte, nc,"$220,900.00",492,393,90.98,89.81,92.16,49.0,-32.0,2.55,0.76
201812,2018-12-01,2018,December,28216,charlotte, nc,"$225,000.00",589,544,89.22,83.77,94.67,56.0,-25.0,2.90,0.77
201812,2018-12-01,2018,December,28217,charlotte, nc,"$185,000.00",4081,591,88.82,78.21,99.42,61.0,-20.0,5.40,0.63
201812,2018-12-01,2018,December,28227,charlotte, nc,"$299,900.00",482,648,88.31,84.45,92.17,55.0,-26.0,2.55,1.03
201812,2018-12-01,2018,December,28214,charlotte, nc,"$264,000.00",2030,760,87.36,81.37,93.34,58.0,-23.0,2.70,0.90
201812,2018-12-01,2018,December,28273,charlotte, nc,"$270,990.00",1971,844,86.65,82.59,90.72,57.0,-24.0,2.40,0.93
201812,2018-12-01,2018,December,28269,charlotte, nc,"$236,380.00",45,1049,85.05,85.64,84.47,53.0,-28.0,1.95,0.81
201812,2018-12-01,2018,December,28210,charlotte, nc,"$381,900.00",464,1600,81.29,82.59,79.98,57.0,-24.0,1.75,1.31
201812,2018-12-01,2018,December,28209,charlotte, nc,"$439,500.00",3826,1704,80.64,81.37,79.92,58.0,-23.0,1.75,1.50
201812,2018-12-01,2018,December,28270,charlotte, nc,"$498,000.00",2561,1776,80.24,72.14,88.33,67.0,-14.0,2.20,1.70
201812,2018-12-01,2018,December,28204,charlotte, nc,"$600,000.00",10785,2163,78.04,68.58,87.50,71.0,-10.0,2.15,2.05
