month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldp_unique_viewers_per_property_mm,ldp_unique_viewers_per_property_yy,ldp_unique_viewers_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us
202001,28216,"charlotte, nc",589,457,-20,-208,91.182196,89.71661738,92.64777449,48.5,-0.03960396,-2,-0.03,-1.5,-37,0.314285714,0.033707865,2.5556,252450,-0.019240295,0.163887,0.8415
202001,28215,"charlotte, nc",492,482,470,-10,90.980047,95.40673081,86.55336353,33.5,-0.33,-16.5,-0.309278351,-15,-52,0.489795918,0.140625,2.0278,235900,-0.00422119,0.053360125,0.7863
202001,28212,"charlotte, nc",1702,622,-531,-482,89.658593,81.52210534,97.79508105,60.5,0.423529412,18,0.260416667,12.5,-25,0.356435644,-0.11038961,3.8056,220000,0,0.102756892,0.7333
202001,28217,"charlotte, nc",4081,768,-633,488,88.34837,79.33590387,97.36083555,63,0.384615385,17.5,-0.176470588,-13.5,-22.5,0.316326531,0.040322581,3.5833,223165,-0.043851757,0.246731844,0.7439
202001,28208,"charlotte, nc",2204,781,1388,1683,88.234193,88.59731217,87.87107401,50.5,-0.251851852,-17,-0.405882353,-34.5,-35,0.52,0.101449275,2.1111,249450,-0.083998898,-0.255373134,0.8315
202001,28227,"charlotte, nc",482,1005,-695,30,86.212705,79.33590387,93.08950698,63,0.3125,15,-0.045454545,-3,-22.5,0.27027027,0.362318841,2.6111,365000,0.044498498,0.177457337,1.2167
202001,28277,"charlotte, nc",86,1010,995,2298,86.182757,85.8046644,86.56085052,55,-0.191176471,-13,-0.290322581,-22.5,-30.5,0.377358491,0.659090909,2.0278,421694,0.034958891,-0.001671402,1.4057
202001,28206,"charlotte, nc",8412,1174,662,-962,84.926815,91.96271478,77.89091454,44,-0.24137931,-14,0.128205128,5,-41.5,0.404761905,-0.191780822,1.6389,367286.5,3.47E-04,0.289176904,1.2243
202001,28270,"charlotte, nc",2561,1584,442,657,81.971325,70.41889717,93.52375248,72,0,0,-0.082802548,-6.5,-13.5,0.548387097,0.573770492,2.6667,477000,0.03034885,-0.042168675,1.59
202001,28204,"charlotte, nc",10785,1883,-1015,1074,80.118294,67.45404859,92.78254034,75,0.304347826,17.5,-0.096385542,-8,-10.5,0.430769231,0.722222222,2.5833,689500,0.013970588,0.134979424,2.2984
202001,28226,"charlotte, nc",1124,3100,-764,1979,73.091753,60.56601655,85.61748961,82,0.233082707,15.5,-0.145833333,-14,-3.5,0.543478261,0.613636364,1.9722,558750,0.046838407,-0.067195326,1.8625
202001,28203,"charlotte, nc",6166,3274,845,-679,72.154007,54.22079137,90.08722345,88.5,0.011428571,1,0.149350649,11.5,3,0.64,0.607843137,2.2778,599900,0.061769912,0.264278188,1.9997
202001,28210,"charlotte, nc",464,3618,-1062,-979,70.417025,59.93336578,80.90068506,82.5,0.195652174,13.5,0.130136986,9.5,-3,0.369565217,0.369565217,1.75,415000,0.006182568,0.102404038,1.3834
202001,28202,"charlotte, nc",7277,4561,392,-618,65.855576,57.75839479,73.95275708,84.5,0.030487805,2.5,0.141891892,10.5,-1,0.459459459,0.459459459,1.5,364450,0.121557163,0.121384615,1.2149
202001,28207,"charlotte, nc",9623,4662,-1480,0,65.338974,45.68562123,84.99232583,99,0.253164557,20,-0.01,-1,13.5,0.346153846,0.346153846,1.9444,1350000,0.035423764,0,4.5001
202001,28209,"charlotte, nc",3826,4732,-1266,-1401,65.015161,46.00381837,84.02650395,98.5,0.270967742,21,0.287581699,22,13,0.47826087,0.581395349,1.8889,590950,-0.011706664,0.1819,1.9699
202001,28278,"charlotte, nc",5032,5182,55,454,63.0648,53.19507356,72.93452626,89.5,0.034682081,3,0.028735632,2.5,4,0.394736842,0.514285714,1.4722,400400,0.026929982,0.046849386,1.3347
202001,28211,"charlotte, nc",2613,6622,78,-2718,56.977876,45.13907086,68.81668102,100,-0.004975124,-0.5,0.257861635,20.5,14.5,0.324324324,0.195121951,1.3611,875000,0.071647275,0.203576341,2.9167
202001,28205,"charlotte, nc",630,6956,-1076,-1445,55.465504,60.97031408,49.9606933,81.5,0.18115942,12.5,0.13986014,10,-4,0.4,0.25,0.9722,437672.5,0.012193571,0.20405255,1.4589
201912,28273,"charlotte, nc",1971,55,16,789,96.34682,94.90825176,97.78538728,38.5,0.283333333,8.5,-0.324561404,-18.5,-40.5,0.226666667,0.916666667,3.68,259450,-0.0496337,-0.042584597,0.865
201912,28212,"charlotte, nc",1702,91,-61,207,95.701046,93.04351063,98.35858116,42.5,0.370967742,11.5,-0.198113208,-10.5,-36.5,-0.098214286,0.202380952,4.04,220000,-0.030358591,0.073170732,0.7335
201912,28217,"charlotte, nc",4081,135,458,456,94.887781,91.58074962,98.19481148,45.5,-0.09,-4.5,-0.254098361,-15.5,-33.5,0.010309278,-0.092592593,3.92,233400,0.038311654,0.261621622,0.7781
201912,28262,"charlotte, nc",1328,173,-134,-110,94.307143,89.1130383,99.50124688,49,0.441176471,15,0.166666667,7,-30,0.013513514,0.724137931,6,263750,0.080942623,0.172222222,0.8793
201912,28214,"charlotte, nc",2030,255,-121,505,93.294748,91.58074962,95.00874679,45.5,0.22972973,8.5,-0.215517241,-12.5,-33.5,-0.111111111,0.333333333,2.88,235000,0.017360059,-0.109848485,0.7835
201912,28269,"charlotte, nc",45,263,202,786,93.179365,91.33881714,95.0199129,46,0.095238095,4,-0.132075472,-7,-33,0.180327869,0.846153846,2.88,258500,-0.010545253,0.093578137,0.8618
201912,28227,"charlotte, nc",482,310,91,338,92.634086,89.83511371,95.43305914,48,0.090909091,4,-0.127272727,-7,-31,0,0.450980392,2.96,349450,-0.029305556,0.165221741,1.165
201912,28213,"charlotte, nc",1585,379,-185,-207,91.740797,85.26072878,98.22086575,54,0.317073171,13,0.285714286,12,-25,0.088888889,0.781818182,3.92,227500,0.030773692,-0.071428571,0.7585
201912,28216,"charlotte, nc",589,437,-25,107,91.178769,87.8363792,94.52115979,50.5,0.328947368,12.5,-0.098214286,-5.5,-28.5,0.228070175,0.206896552,2.8,257402.5,-0.009609465,0.144011111,0.8582
201912,28204,"charlotte, nc",10785,868,-278,1295,87.601891,82.05977593,93.14400566,57.5,0.197916667,9.5,-0.190140845,-13.5,-21.5,-0.084507042,0.511627907,2.6,680000,0.500822142,0.133333333,2.267
201912,28215,"charlotte, nc",492,952,-92,-559,86.794209,88.20858302,85.379834,50,0.136363636,6,0.020408163,1,-29,-0.039215686,-0.039215686,1.96,236900,0.008085106,0.072430964,0.7898
201912,28206,"charlotte, nc",8412,1836,-970,-1793,80.282503,81.5982432,78.9667622,58,0.526315789,20,0.567567568,21,-21,-0.066666667,-0.46835443,1.68,367159,0,-0.070483544,1.2241
201912,28277,"charlotte, nc",86,2005,786,453,79.240332,70.32791156,88.15275245,68,0.079365079,5,0.152542373,9,-11,0.152173913,0.766666667,2.12,407450,0.018625,-0.018192771,1.3584
201912,28270,"charlotte, nc",2561,2026,839,-250,79.095173,65.89496408,92.29538095,72,0.014084507,1,0.074626866,5,-7,0.033333333,0.409090909,2.48,462950,-0.006545064,-0.070381526,1.5434
201912,28208,"charlotte, nc",2204,2169,-822,369,78.449399,70.75222392,86.14657386,67.5,0.205357143,11.5,-0.1,-7.5,-11.5,-0.206349206,0.136363636,2,272325,-0.009367043,-0.12124879,0.9079
201912,28226,"charlotte, nc",1124,2336,-750,1390,77.461198,71.94327614,82.97911937,66.5,0.33,16.5,-0.158227848,-12.5,-12.5,0.022222222,0.314285714,1.84,533750,-0.027777778,-0.095338983,1.7795
201912,28210,"charlotte, nc",464,2556,-175,-956,76.111959,69.25596457,82.96795325,69,0.301886792,16,0.210526316,12,-10,0.15,0.314285714,1.84,412450,0.031125,0.079994763,1.3751
201912,28207,"charlotte, nc",9623,3182,551,1698,72.773291,58.17545688,87.37112443,79,0.128571429,9,-0.131868132,-12,0,0.181818182,0.485714286,2.08,1303814,-0.034211852,0.0430512,4.3468
201912,28209,"charlotte, nc",3826,3466,-1442,-1762,71.260282,59.62332974,82.89723453,77.5,0.383928571,21.5,0.336206897,19.5,-1.5,-0.021276596,0.314285714,1.84,597950,0.022136752,0.360523322,1.9935
201912,28203,"charlotte, nc",6166,4119,-587,-1294,68.09655,50.12468828,86.06841106,87.5,0.232394366,16.5,0.268115942,18.5,8.5,0.041666667,0.470588235,2,565000,0.046490091,0.010733453,1.8836
201912,28202,"charlotte, nc",7277,4953,860,-1272,64.326125,55.3020434,73.35020657,82,0.138888889,10,0.154929577,11,3,0.15625,0.233333333,1.48,324950,-0.031156828,0.04150641,1.0833
201912,28278,"charlotte, nc",5032,5237,890,-547,62.934083,51.05891986,74.80924554,86.5,0.138157895,10.5,0.168918919,12.5,7.5,0.1875,0.407407407,1.52,389900,0.020947892,-0.006502706,1.2999
201912,28205,"charlotte, nc",630,5880,473,-598,60.122083,69.25596457,50.98820114,69,0.15,9,0.095238095,6,-10,0.041666667,0.25,1,432400,0.019811321,0.201111111,1.4416
201912,28211,"charlotte, nc",2613,6700,-335,-3365,56.604757,39.80719842,73.40231511,100.5,0.196428571,16.5,0.435714286,30.5,21.5,0.057142857,0.193548387,1.48,816500,-0.01030303,0.166595228,2.7221
201911,28212,"charlotte, nc",1702,30,36,61,96.963227,94.95343615,98.97301874,31,-0.046153846,-1.5,-0.162162162,-6,-39,0,0.473684211,4.48,226888,0.093699687,0.166522279,0.7325
201911,28262,"charlotte, nc",1328,39,-16,-15,96.753414,94.02584017,99.48098796,34,0.333333333,8.5,0.172413793,5,-36,0.574468085,0.947368421,5.92,244000,-0.023802808,0.042735043,0.7877
201911,28273,"charlotte, nc",1971,71,42,1413,95.752199,95.39146759,96.11293113,30,0.153846154,4,-0.35483871,-16.5,-40,0.153846154,1.205882353,3,273000,-0.01619849,0.050201962,0.8813
201911,28214,"charlotte, nc",2030,134,204,234,94.403136,91.82832112,96.97795119,37,-0.086419753,-3.5,-0.108433735,-4.5,-33,-0.035714286,0.588235294,3.24,230990,-0.006278783,-0.085314907,0.7457
201911,28213,"charlotte, nc",1585,194,180,-159,93.689034,89.53141679,97.84665219,41,0.025,1,0.344262295,10.5,-29,0.216216216,0.25,3.6,220708,-0.004375716,-0.040395828,0.7125
201911,28227,"charlotte, nc",482,401,597,360,91.099496,86.23329775,95.96569367,44,-0.102040816,-5,-0.111111111,-5.5,-26,0.15625,0.48,2.96,360000,0.090909091,0.15943896,1.1622
201911,28216,"charlotte, nc",589,412,-81,307,90.979865,91.14734789,90.81238267,38,0.04109589,1.5,-0.232323232,-11.5,-32,-0.123076923,0.096153846,2.28,259900,0.01628639,0.130540693,0.839
201911,28269,"charlotte, nc",45,465,14,-4,90.466375,88.4308168,92.50193249,42,0.105263158,4,0.105263158,4,-28,0.033898305,0.452380952,2.44,261255,0.04502,0.088567036,0.8434
201911,28204,"charlotte, nc",10785,590,1950,2467,89.194611,83.05664961,95.33257261,48,-0.232,-14.5,-0.299270073,-20.5,-22,0.267857143,0.820512821,2.84,453085,0.007079351,-0.238512605,1.4627
201911,28217,"charlotte, nc",4081,593,-6,812,89.178047,80.06404829,98.2920455,50,0.075268817,3.5,-0.224806202,-14.5,-20,0.021052632,0.077777778,3.88,224788,0.110338355,0.21507027,0.7257
201911,28215,"charlotte, nc",492,860,702,-645,86.814886,86.23329775,87.39647366,44,-0.153846154,-8,0.157894737,6,-26,-0.055555556,-0.055555556,2.04,235000,0.004702864,0.051712949,0.7587
201911,28206,"charlotte, nc",8412,866,3184,-104,86.803843,91.14734789,82.46033791,38,-0.45323741,-31.5,-0.283018868,-15,-32,0,-0.262295082,1.8,367159,0.012399976,0.227956522,1.1853
201911,28208,"charlotte, nc",2204,1347,-157,1893,83.146833,73.05186439,93.24180071,56,0.178947368,8.5,-0.243243243,-18,-14,0.145454545,0.465116279,2.52,274900,-0.051905501,-0.005426918,0.8875
201911,28226,"charlotte, nc",1124,1586,1883,2670,81.460964,80.06404829,82.85787904,50,-0.193548387,-12,-0.248120301,-16.5,-20,0.071428571,0.551724138,1.8,549000,0.10920407,-0.083472454,1.7723
201911,28209,"charlotte, nc",3826,2024,-450,239,78.779401,73.05186439,84.50693857,56,0.272727273,12,0.009009009,0.5,-14,0.093023256,0.382352941,1.88,585000,0.114285714,0.350859874,1.8886
201911,28210,"charlotte, nc",464,2381,-218,-607,76.754886,75.86409983,77.64567306,53,0.139784946,6.5,0.06,3,-17,0.025641026,0.176470588,1.6,400000,-0.012223731,0.020408163,1.2913
201911,28277,"charlotte, nc",86,2791,136,599,74.305223,64.8580999,83.7523466,63,0.2,10.5,0.145454545,8,-7,0.210526316,0.703703704,1.84,400000,-0.018404908,-0.024271253,1.2913
201911,28270,"charlotte, nc",2561,2865,491,-964,73.904001,55.68520632,92.12279604,71,0.059701493,4,0.224137931,13,1,0.224489796,0.5,2.4,466000,0.014145811,-0.064257028,1.5044
201911,28203,"charlotte, nc",6166,3532,-1304,-715,70.467847,55.68520632,85.25048772,71,0.365384615,19,0.136,8.5,1,0.090909091,0.371428571,1.92,539900,-0.009266905,-0.054383046,1.743
201911,28207,"charlotte, nc",9623,3733,320,1402,69.369087,56.99193875,81.74623624,70,-0.034482759,-2.5,-0.151515152,-12.5,0,-0.083333333,0.333333333,1.76,1350000,-0.022801303,0.08,4.3582
201911,28202,"charlotte, nc",7277,5813,-1806,-2050,59.888836,54.38215482,65.39551662,72,0.44,22,0.161290323,10,2,0.066666667,0.103448276,1.28,335400,-0.020586947,0.016363636,1.0828
201911,28278,"charlotte, nc",5032,6127,-2,-750,58.515846,51.44108661,65.59060625,76,0.101449275,7,0.070422535,5,6,0.032258065,0.230769231,1.28,381900,-0.00959672,-0.038035264,1.2329
201911,28205,"charlotte, nc",630,6353,-347,-236,57.623219,67.25070858,47.99573011,60,0.111111111,6,-0.024390244,-1.5,-10,0,0.2,0.96,424000,0.017420934,0.211603388,1.3688
201911,28211,"charlotte, nc",2613,6365,-208,-2411,57.571686,44.45098833,70.69238414,84,0.127516779,9.5,0.282442748,18.5,14,0.029411765,0.166666667,1.4,825000,0.137931034,0.289263947,2.6634
201910,28262,"charlotte, nc",1328,23,-7,256,97.050943,96.09483961,98.00704691,25.5,-0.037735849,-1,-0.392857143,-16.5,-40.5,-0.276923077,0.044444444,3.76,249949.5,0.019102717,0.050649433,0.8011
201910,28212,"charlotte, nc",1702,66,119,-17,95.770021,92.70718638,98.8328562,32.5,-0.097222222,-3.5,0.140350877,4,-33.5,0.217391304,0.513513514,4.48,207450,0.013965018,0.066580977,0.6649
201910,28273,"charlotte, nc",1971,113,-22,606,94.714821,95.93701828,93.49262277,26,0.04,1,-0.287671233,-10.5,-40,-0.084507042,0.625,2.6,277495,-0.019204746,0.067493749,0.8894
201910,28216,"charlotte, nc",589,331,178,258,91.552888,89.58379212,93.52198488,36.5,-0.120481928,-5,-0.075949367,-3,-29.5,-0.097222222,0.413043478,2.6,255735,-0.013089834,0.120330314,0.8197
201910,28214,"charlotte, nc",2030,338,259,164,91.459297,85.78873963,97.12985392,40.5,-0.058139535,-2.5,-0.047058824,-2,-25.5,0.150684932,0.527272727,3.36,232449.5,-0.04538193,-0.066092808,0.745
201910,28213,"charlotte, nc",1585,374,-210,-263,90.987668,86.33193863,95.6433972,40,0.25,8,0.176470588,6,-26,0,-0.051282051,2.96,221678,-0.076149198,0.007856331,0.7105
201910,28269,"charlotte, nc",45,479,476,27,89.792997,88.37627542,91.20971886,38,-0.105882353,-4.5,0.055555556,2,-28,0.072727273,0.340909091,2.36,250000,-0.021397835,0.036484245,0.8013
201910,28217,"charlotte, nc",4081,587,-300,461,88.800191,79.5529619,98.0474198,46.5,0.1625,6.5,-0.162162162,-9,-19.5,-0.020618557,0.217948718,3.8,202450,-0.051496228,0.076861702,0.6489
201910,28227,"charlotte, nc",482,998,-9,-233,85.017984,76.80393452,93.23203406,49,0.031578947,1.5,0.042553191,2,-17,-0.044776119,0.20754717,2.56,330000,0.014292301,0.032072433,1.0577
201910,28208,"charlotte, nc",2204,1190,203,3850,83.691184,78.2757102,89.10665786,47.5,-0.010416667,-0.5,-0.441176471,-37.5,-18.5,0,0.375,2.2,289950,0.037892153,0.017725518,0.9293
201910,28215,"charlotte, nc",492,1562,65,-707,81.074286,73.43096234,88.71760992,52,0.072164948,3.5,0.181818182,8,-14,0.058823529,0.2,2.16,233900,-0.002324639,0.019394204,0.7497
201910,28209,"charlotte, nc",3826,1574,1153,311,81.017397,82.18821111,79.84658298,44,-0.177570093,-9.5,-0.128712871,-6.5,-22,0,0.162162162,1.72,525000,0.044776119,0.117021277,1.6827
201910,28210,"charlotte, nc",464,2163,1256,414,77.418704,79.5529619,75.28444542,46.5,-0.130841121,-7,-0.097087379,-5,-19.5,0.054054054,0.21875,1.56,404950,-0.032311474,-0.006245475,1.2979
201910,28203,"charlotte, nc",6166,2228,1010,1176,77.126918,73.43096234,80.82287308,52,-0.111111111,-6.5,-0.161290323,-10,-14,0,0.294117647,1.76,544950,-0.031113877,-0.038719351,1.7466
201910,28204,"charlotte, nc",10785,2540,-445,702,75.466123,61.48792483,89.4443221,62.5,0.168224299,9,-0.100719424,-7,-3.5,0.076923077,0.302325581,2.24,449900,0.037270325,-0.170691244,1.442
201910,28277,"charlotte, nc",86,2927,-656,367,73.341041,72.78499596,73.89708581,52.5,0.141304348,6.5,-0.018691589,-1,-13.5,-0.05,0.310344828,1.52,407500,-0.014811672,-0.020314942,1.3061
201910,28270,"charlotte, nc",2561,3356,-849,-1304,71.116861,56.79732805,85.43639433,67,0.229357798,12.5,0.155172414,9,1,0.042553191,0.139534884,1.96,459500,-0.011615401,-0.079987987,1.4728
201910,28226,"charlotte, nc",1124,3469,1618,73,70.509433,62.15224253,78.86662262,62,-0.120567376,-8.5,0.07826087,4.5,-4,0.05,0.4,1.68,494949.5,-0.069881072,-0.174396163,1.5864
201910,28202,"charlotte, nc",7277,4007,-768,-565,67.90171,75.45327755,60.35014314,50,0.052631579,2.5,-0.137931034,-8,-16,-0.117647059,-0.032258065,1.2,342450,-0.053183506,-0.02823496,1.0976
201910,28206,"charlotte, nc",8412,4050,-258,-2509,67.731043,53.99691698,81.4651692,69.5,0.022058824,1.5,0.168067227,10,3.5,-0.081632653,-0.262295082,1.8,362662,0.037169227,0.333316176,1.1624
201910,28207,"charlotte, nc",9623,4053,4271,-338,67.718197,50.98730089,84.44909344,72.5,-0.42687747,-54,0.098484848,6.5,6.5,0.043478261,0.371428571,1.92,1381500,-0.023674912,0.132841328,4.4279
201910,28205,"charlotte, nc",630,6006,68,-583,59.063716,71.13337738,46.99405417,54,-0.035714286,-2,0,0,-12,-0.076923077,0.142857143,0.96,416740,0.016109762,0.188651422,1.3357
201910,28278,"charlotte, nc",5032,6125,-920,560,58.524187,54.62453204,62.42384203,69,0.179487179,10.5,-0.08,-6,3,0,0.24,1.24,385600.5,0.010719787,-0.035877029,1.2359
201910,28211,"charlotte, nc",2613,6157,-191,-2791,58.401233,48.94663437,67.85583205,74.5,0.15503876,10,0.330357143,18.5,8.5,0.096774194,0.133333333,1.36,725000,0.133571588,0.113329238,2.3237
201909,28262,"charlotte, nc",1328,16,-6,627,97.112635,95.32155166,98.90371783,26.5,0.325,6.5,-0.423913043,-19.5,-39,-0.078014184,0.710526316,5.2,245264.2857,0.031326966,0.001487488,0.7786
201909,28273,"charlotte, nc",1971,91,-29,1416,95.044731,95.93385642,94.15560607,25,0.136363636,3,-0.468085106,-22,-40.5,-0.174418605,0.651162791,2.84,282928.5714,0.023514212,0.100889383,0.8982
201909,28213,"charlotte, nc",1585,164,46,14,93.704627,92.60834494,94.80090929,32,0.066666667,2,-0.111111111,-4,-33.5,-0.075,-0.026315789,2.96,239950,-0.059546473,0.19975,0.7617
201909,28212,"charlotte, nc",1702,185,-80,10,93.422307,89.55415414,97.29045978,36,0.24137931,7,-0.027027027,-1,-29.5,-0.132075472,0.095238095,3.68,204592.8571,-0.035134407,0.02810481,0.6495
201909,28217,"charlotte, nc",4081,287,-246,-164,91.873213,86.04898438,97.69744079,40,0.538461538,14,0.25,8,-25.5,-0.307142857,0.293333333,3.88,213441.4286,0.058887314,0.080716094,0.6776
201909,28216,"charlotte, nc",589,509,499,-199,89.346997,84.300066,94.39392828,41.5,-0.034883721,-1.5,0.220588235,7.5,-24,0.074626866,0.384615385,2.88,259126.9286,0.024154653,0.151675238,0.8226
201909,28214,"charlotte, nc",2030,597,-222,-173,88.602699,82.60981154,94.59558554,43,0.228571429,8,0.048780488,2,-22.5,-0.051948052,0.158730159,2.92,243500,-0.01417004,0.072687225,0.773
201909,28269,"charlotte, nc",45,955,-55,-57,85.535675,83.10845494,87.96289506,42.5,0.180555556,6.5,0.011904762,0.5,-23,0.018518519,0.222222222,2.2,255466.4286,0.001195322,0.022274624,0.811
201909,28227,"charlotte, nc",482,989,-423,-202,85.275354,77.40705434,93.1436533,47.5,0.319444444,11.5,0.055555556,2.5,-18,0.015151515,0.175438596,2.68,325350,-0.00747407,0.001076923,1.0329
201909,28208,"charlotte, nc",2204,1393,560,3096,82.404488,76.91207744,87.89689814,48,-0.020408163,-1,-0.36,-27,-17.5,0.018518519,0.375,2.2,279364.2857,-0.003389053,-0.052681296,0.8869
201909,28215,"charlotte, nc",492,1627,-759,-1128,80.793063,76.21910977,85.36701621,48.5,0.347222222,12.5,0.310810811,11.5,-17,-0.072727273,0.0625,2.04,234445,-0.035375889,-0.014936975,0.7443
201909,28204,"charlotte, nc",10785,2095,1551,2781,77.944196,70.10706167,85.7813302,53.5,-0.12295082,-7.5,-0.305194805,-23.5,-12,0.06122449,0.368421053,2.08,433734.5714,0.037750334,-0.211391688,1.3769
201909,28277,"charlotte, nc",86,2271,265,467,76.897411,79.22930263,74.56552028,46,0.022222222,1,0,0,-19.5,-0.024390244,0.333333333,1.6,413626.5,-0.034388694,0.03406625,1.3131
201909,28270,"charlotte, nc",2561,2507,-893,1363,75.430813,68.79078976,82.07083669,54.5,0.297619048,12.5,-0.1484375,-9.5,-11,-0.040816327,0.342857143,1.88,464900,0,-0.113632031,1.4759
201909,28209,"charlotte, nc",3826,2727,93,24,74.046711,70.10706167,77.98636064,53.5,0.07,3.5,0.028846154,1.5,-12,0,0.264705882,1.72,502500,0.074045802,-0.024271845,1.5952
201909,28203,"charlotte, nc",6166,3238,545,-1116,71.434333,63.98401408,78.88465205,58.5,-0.008474576,-0.5,0.193877551,9.5,-7,-0.022222222,0.222222222,1.76,562450,0.022822331,0.081634615,1.7856
201909,28202,"charlotte, nc",7277,3239,1226,1703,71.4325,77.40705434,65.4579453,47.5,-0.166666667,-9.5,-0.221311475,-13.5,-18,-0.081081081,0.214285714,1.36,361685.7143,0.006960188,0.033387755,1.1482
201909,28210,"charlotte, nc",464,3419,408,-492,70.303219,70.10706167,70.4993767,53.5,0.049019608,2.5,0.07,3.5,-12,0.027777778,0.193548387,1.48,418471.4286,0.024481516,-0.032436003,1.3285
201909,28206,"charlotte, nc",8412,3792,-46,-2998,68.488304,53.47950429,83.49710347,68,0.333333333,17,0.7,28,2.5,0.324324324,0.065217391,1.96,349665.2143,-0.013142011,0.169448877,1.11
201909,28226,"charlotte, nc",1124,5087,918,-517,62.651243,50.75896458,74.5435213,70.5,-0.007042254,-0.5,0.068181818,4.5,5,0.025641026,0.25,1.6,532135.7143,-0.009216406,-0.148582857,1.6893
201909,28278,"charlotte, nc",5032,5205,-837,-793,62.106768,63.98401408,60.22952262,58.5,0.147058824,7.5,-0.113636364,-7.5,-7,-0.060606061,-0.060606061,1.24,381510.7857,-0.010872319,-0.102325451,1.2111
