month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
201809,28214,"charlotte, nc",,227000,-0.043,0.0967,86,-0.1224,-0.1731,41,-0.012048193,-0.211538462,56,0.1667,0,4,0,,44,-0.1538,0.375,126,-0.0233,-0.0233,114.7003745,0.0159,0.0727,2034,-0.0609,0.014,320896.9048,-0.0083,0.1947,212,-0.0661,-0.0901,1.465116279,0.1488,0.2247
201809,28206,"charlotte, nc",,299000,-0.0455,-0.1433,21,0.3125,1.3333,40,1.352941176,-0.310344828,12,-0.25,2,0,,,8,1,,10,-0.0909,-0.4444,201.4042868,-0.0221,0.1637,1038,-0.2609,-0.2939,280268.3684,-0.0923,-0.1351,31,0.1481,0.1481,0.476190476,-0.2113,-1.5238
201809,28216,"charlotte, nc",,225000,0.0067,0.0466,102,0.0968,0.5,34,0.046153846,-0.227272727,64,0,0.1429,8,,1,52,1.1667,1.1667,74,0.1385,0,115.3386243,-0.0324,0.0071,1890,-0.0273,-0.0526,261624.9643,-0.074,-0.1298,176,0.1139,0.2394,0.725490196,0.0266,-0.3627
201809,28269,"charlotte, nc",,249900,-2.00E-04,0.02,148,-0.0452,-0.0133,42,0.272727273,-0.045454545,96,-0.2,-0.04,8,1,0,48,-0.3684,0.0909,132,-0.0504,-0.2143,111.8195377,-0.0064,0.0612,2140,-0.0228,-0.033,262247.2857,-0.0056,0.0473,280,-0.0476,-0.1195,0.891891892,-0.0049,-0.2281
201809,28262,"charlotte, nc",,244900,0.1134,0.0421,37,-0.0263,-0.075,46,0.260273973,0.12195122,20,-0.2857,-0.2857,0,,,20,-0.1667,1.5,35,0.0938,-0.0541,104.6042618,-0.0253,0.0356,2283,0.0688,0.0031,268582.2222,0.0648,0.0017,72,0.0286,-0.0649,0.945945946,0.1038,0.0209
201809,28273,"charlotte, nc",*,257000,-0.0094,,82,-0.0682,,47,0.402985075,,52,0,0.3,4,-0.5,0,32,-0.1111,1.6667,59,-0.0781,0.0172,117.7100054,-0.0184,0.0509,2075,-0.0159,0.0603,293817,0.0095,-0.0633,141,-0.0724,0.3824,0.719512195,-0.0078,-0.5987
201809,28203,"charlotte, nc",,520000,-0.0317,-0.0957,70,0.0938,-0.0667,49,-0.155172414,0.113636364,24,0,-0.4545,0,-1,-1,28,0.1667,0.4,47,-0.2295,-0.2034,304.6875,2.00E-04,0.0738,1639,-0.0653,-0.1886,605721.1486,-0.0356,-0.059,117,-0.064,-0.1269,0.671428571,-0.2817,-0.1152
201809,28215,"charlotte, nc",,238000,0.0439,0.2872,110,0.0377,0.2791,37,0.254237288,0.057142857,56,-0.2222,-0.2222,8,1,1,36,-0.25,0.125,106,0.1778,-0.298,112.4338624,-0.0042,0.112,1900,-0.0078,0.2025,248608.3772,-0.013,0.2745,216,0.102,-0.0886,0.963636364,0.1146,-0.7922
201808,28269,"charlotte, nc",,249950,0.0202,0.0121,155,0.1071,-0.0252,33,0.03125,-0.164556962,120,0.0345,0,4,,0,76,0.2667,0.2667,139,0.0221,-0.1726,112.5401929,6.00E-04,0.0619,2190,0.0311,-0.0219,263728.0769,0.0121,0.0403,294,0.0652,-0.1009,0.896774194,-0.0747,-0.1598
201808,28273,"charlotte, nc",*,259437.5,0.0176,,88,0.1429,,33.5,0.31372549,,52,0.1818,0.3,8,0,,36,0,2,64,-0.0725,-0.1233,119.9219942,0.0281,0.0781,2108.5,-0.0043,0.0698,291051.7329,-0.0193,-0.0286,152,0.0411,0.2459,0.727272727,-0.1688,-0.7625
201808,28217,"charlotte, nc",,194950,-0.1841,-0.1551,20,0.0526,0,37.5,0.153846154,0.071428571,16,1,-0.2,0,,,4,-0.6667,0,11,0,-0.5,135.1055494,-0.0179,0.084,1437,-0.1108,-0.0788,333159.9379,-0.1844,0.5444,31,0.0333,-0.2619,0.55,-0.0289,-0.55
201808,28226,"charlotte, nc",,632200,-0.0193,0.0333,181,-0.0423,0.1313,71,0.126984127,-0.02739726,60,0,-0.1176,0,-1,,60,-0.1667,0.0714,73,0,-0.1889,187.9831688,-0.008,0.0299,3200.5,0.0017,-0.0565,724831.707,-0.0203,-0.1021,254,-0.0305,0.016,0.403314917,0.0171,-0.1592
201808,28213,"charlotte, nc",,202500,-0.0956,0.0519,49,0.1951,0.4412,29,0.234042553,-0.275,40,-0.0909,0.1111,0,,,20,0,0.6667,55,0.0577,-0.1667,107.6152325,0.0203,0.1445,1805,-0.084,-0.0989,204931.275,-0.0428,0.0211,104,0.1183,0.04,1.12244898,-0.1458,-0.8187
201808,28209,"charlotte, nc",,515000,-0.0096,0.0674,102,0.0408,0.3077,48,0.230769231,0.054945055,36,-0.3571,0,0,-1,,36,-0.1,0.8,69,0.0455,0.2321,258.8196541,0.0246,0.0564,2175,-0.0111,0.0452,673720.0125,0.004,0.136,171,0.0427,0.2761,0.676470588,0.003,-0.0415
201808,28210,"charlotte, nc",,439900,0.0248,0.0388,163,0.0188,-0.0181,54,0.018867925,0.048543689,76,0.1176,0,0,-1,-1,64,0.0667,-0.1579,78,-0.0714,-0.1429,201.3621249,-1.00E-04,0.039,2299.5,0.0546,-0.0553,621894.6201,-0.0408,-0.0536,241,-0.0123,-0.0623,0.478527607,-0.0465,-0.0697
201808,28277,"charlotte, nc",,442006,-0.024,0.0104,262,-0.0076,-0.0296,47.5,0.06741573,0.010638298,132,0.0313,0.0313,4,0,0,124,-0.0882,-0.1143,114,-0.0732,-0.1679,153.8445558,-0.0145,0.0433,3033,-0.0103,-0.0087,554606.4777,-0.0191,0.0248,376,-0.0284,-0.0762,0.435114504,-0.0308,-0.0723
201808,28212,"charlotte, nc",,198000,-0.0098,0.3091,31,0.1481,-0.1143,33.5,-0.279569892,0.425531915,24,0.2,-0.3333,0,,-1,8,-0.3333,-0.5,31,-0.1389,-0.1389,120.9657214,-0.0464,0.3191,1600,-0.0016,0.0417,195804.151,0.0177,0.3267,62,-0.0159,-0.1268,1,-0.3333,-0.0286
201808,28216,"charlotte, nc",,223495,-0.0028,0.0643,93,0.2078,0.4308,32.5,0.031746032,-0.166666667,64,0.0667,0.2308,0,,,24,-0.3333,-0.1429,65,-0.1333,-0.1772,119.1969769,-0.018,0.0874,1943,-0.0457,0.0086,282538.9208,-0.0398,-0.0383,158,0.0395,0.0972,0.698924731,-0.2751,-0.5165
201808,28214,"charlotte, nc",,237200,-0.0512,0.1802,98,0.0889,-0.1171,41.5,0.092105263,0.257575758,48,-0.2941,-0.3333,4,0,0,52,0.8571,1.1667,129,0.0157,-0.0652,112.9087302,-0.0026,0.0697,2166,-0.1327,0.0566,323575.8054,-0.0667,0.2194,227,0.0461,-0.0884,1.316326531,-0.0948,0.0731
201808,28204,"charlotte, nc",,456950,0.2185,-0.169,32,0.0323,0.2308,61.5,0.5375,0.464285714,4,-0.5,-0.6667,0,,,12,0.5,2,14,0.1667,0.1667,252.6238731,0.002,-0.0228,1738,0.0692,-0.0105,510451.7324,0.045,-0.1477,46,0.0698,0.2105,0.4375,0.0504,-0.024
201808,28205,"charlotte, nc",,345950,-0.0127,-0.065,183,0.064,0.5508,48.5,0.243589744,0.141176471,76,-0.0952,0.1875,24,,,80,0.1765,1,76,-0.1059,0.0411,224.5018962,0.0153,0.058,1704,0.0315,-0.0122,410816.4475,-0.0044,-0.0091,259,0.0078,0.356,0.415300546,-0.0789,-0.2033
201808,28202,"charlotte, nc",,349950,0.0743,0.0605,90,-0.0909,-0.0722,57.5,0.116504854,0.036036036,36,0.125,0.8,4,,0,36,0,0,59,0.0351,0.0727,293.8706969,-1.00E-04,-0.0302,1164,9.00E-04,4.00E-04,437639.815,0.0526,-0.0613,149,-0.0449,-0.0197,0.655555556,0.0798,0.0885
201808,28207,"charlotte, nc",,1272500,-0.0286,0.1568,60,-0.0909,-0.0769,75.5,0.208,-0.032051282,16,-0.2,-0.2,0,,,12,-0.25,-0.4,32,-0.1579,0.1034,354.8024714,0.0018,0.0437,3156,-0.0177,-0.0232,1337266.55,-0.0336,0.028,92,-0.1154,-0.0213,0.533333333,-0.0424,0.0872
201808,28262,"charlotte, nc",*,219950,-0.0268,,38,0.0857,0.027,36.5,0.196721311,0.106060606,28,-0.125,-0.125,0,,,24,0.5,1,32,-0.1795,-0.1351,107.316273,-0.0246,0.0835,2136,0.1102,-0.2269,252237.9702,0.0245,-0.1068,70,-0.0541,-0.0541,0.842105263,-0.2722,-0.1579
201808,28278,"charlotte, nc",,430450,-0.0217,0.0211,235,0.0731,0.0731,59.5,0.043859649,-0.048,72,-0.1,0.2,12,0.5,0.5,100,0.5625,0.1905,54,-0.2286,-0.2603,136.4404893,-0.0122,0.1138,3182,-0.0586,-0.0872,596120.2151,-0.0292,0.0921,289,0,-0.0103,0.229787234,-0.0898,-0.1035
201808,28208,"charlotte, nc",,262500,0.0502,0.6366,92,0.0222,0.3939,63.5,0.186915888,0.20952381,36,0.2857,0,8,,1,36,0,2,70,-0.0411,0.3208,176.7369995,0.0365,0.4705,1322,0.0076,0.0092,277185.9536,0.0037,0.2978,162,-0.0061,0.3613,0.760869565,-0.0502,-0.0422
201808,28206,"charlotte, nc",,313250,0.611,0.1936,16,1.2857,1,17,-0.19047619,-0.590361446,16,3,1,0,,,4,,,11,0.1,-0.56,205.9482896,0.0304,0.0801,1404.5,0.0986,4.00E-04,308757.3171,0.3528,8.00E-04,27,0.5882,-0.1818,0.6875,-0.7411,-2.4375
201808,28215,"charlotte, nc",,228000,0.0227,0.2328,106,0.1042,0.359,29.5,-0.119402985,0,72,-0.1818,0,4,0,0,48,0.3333,0.5,90,-0.1429,-0.3706,112.9137268,-0.0167,0.1298,1915,0,0.1245,251878.683,2.00E-04,0.2458,196,-0.0249,-0.1131,0.849056604,-0.2447,-0.9843
201808,28270,"charlotte, nc",*,504450,-0.005,0.0109,122,-0.0896,-0.0896,72,0.263157895,,48,-0.0769,-0.25,0,,,48,-0.1429,-0.0769,59,0.0351,-0.0635,149.9897757,-0.0135,-0.0224,3382,0.0112,0.0275,609398.95,0.0175,0.1108,181,-0.0524,-0.0812,0.483606557,0.0582,0.0135
201808,28203,"charlotte, nc",,537000,-0.0701,-0.072,64,-0.0725,-0.1688,58,0.074074074,0.208333333,24,-0.1429,-0.25,4,,,24,0.5,0.2,61,0.1091,0.1961,304.6285939,-3.00E-04,0.0575,1753.5,-0.1056,-0.1568,628078.6315,-0.039,-0.0058,125,0.0081,-0.0234,0.953125,0.156,0.2908
201808,28227,"charlotte, nc",,335000,-0.0103,-0.0131,119,-0.048,-0.1678,42.5,0.118421053,-0.247787611,60,-0.3182,-0.1667,4,0,,48,-0.2,0,94,0.1325,0.093,123.5992657,0.0141,0.0679,2626,-0.0513,-0.1247,379410.9593,-0.0273,0.068,213,0.024,-0.0699,0.789915966,0.1259,0.1885
201808,28211,"charlotte, nc",,699999,-0.0541,-0.1049,154,0.0769,-0.0375,57.5,0.00877193,-0.319526627,56,0,0.1667,4,,,52,0.625,0.0833,59,0.1132,0.2041,245.6168631,-9.00E-04,0.0147,2990,-0.0848,0.0042,939281.5393,-0.0654,-0.0236,213,0.0867,0.0191,0.383116883,0.0125,0.0769
201807,28213,"charlotte, nc",,223900,-0.0261,0.0463,41,0.1081,0.0789,23.5,-0.096153846,0.068181818,44,-0.0833,0.375,0,,-1,20,0.6667,4,52,-0.037,-0.2353,105.4778587,-0.0022,0.1528,1970.5,-0.0192,-0.0317,214098.0633,-0.0139,-0.0488,93,0.022,-0.1226,1.268292683,-0.1912,-0.5212
201807,28269,"charlotte, nc",,244995,-0.0081,-0.0449,140,0.1667,-0.1515,32,-0.157894737,-0.085714286,116,0,-0.0645,0,-1,-1,60,0.1538,-0.1176,136,-0.1447,-0.2093,112.4677985,0.0085,0.0622,2124,-0.0144,-0.1019,260569.326,0.0148,0.0092,276,-0.0108,-0.181,0.971428571,-0.3536,-0.071
201807,28204,"charlotte, nc",,375000,-0.3686,-0.3478,31,0.1481,0.069,40,0.025641026,-0.375,8,-0.6,0,0,,,8,-0.3333,0,12,-0.1429,0,252.1184257,-0.0366,-0.0357,1625.5,-0.2678,-0.0647,488492.0606,-0.1131,-0.1675,43,0.0488,0.0488,0.387096774,-0.1314,-0.0267
201807,28215,"charlotte, nc",*,222950,-0.0306,,96,0.2152,,33.5,0.046875,,88,0.1,0.375,4,0,,36,0.8,0.8,105,-0.0948,-0.2105,114.8298418,-0.0222,0.1266,1915,0.0197,0.1529,251833.2312,-0.0401,0.2386,201,0.0308,0.0361,1.09375,-0.3746,-1.0866
201807,28207,"charlotte, nc",,1310000,-0.0742,0.1644,66,0.0154,-0.0149,62.5,0.059322034,-0.038461538,20,-0.2857,0,0,,,16,-0.2,-0.2,38,-0.0952,0.4615,354.1530366,-0.0538,0.0533,3213,-0.1117,-0.0611,1383766.008,-0.0766,0.0522,104,-0.028,0.1183,0.575757576,-0.0704,0.1877
201807,28226,"charlotte, nc",,644650,-0.0306,0.0928,189,0.0272,0.1455,63,0.188679245,-0.125,60,-0.0625,0.0714,4,,-0.5,72,0.125,0.6364,73,-0.2474,-0.2474,189.5060609,-0.0224,0.0691,3195,-0.0578,-0.071,739877.6435,-0.071,-0.0629,262,-0.0676,0,0.386243386,-0.1409,-0.2016
201807,28210,"charlotte, nc",,429250,-0.0461,-0.0354,160,-0.0123,-0.0476,53,0.081632653,0,68,-0.1905,-0.1905,4,,0,60,0,0,84,-0.0667,-0.1515,201.387614,0,0.0275,2180.5,-0.1027,-0.1671,648367.7267,-0.0089,-0.0396,244,-0.0317,-0.0861,0.525,-0.0306,-0.0643
201807,28217,"charlotte, nc",,238950,-0.0163,-0.0023,19,0.1176,-0.05,32.5,1.03125,-0.336734694,8,-0.3333,-0.3333,0,,-1,12,,2,11,-0.3125,-0.5417,137.5744048,-0.0508,0.1391,1616,-0.0648,0.0202,408508.118,-0.069,0.5278,30,-0.0909,-0.3182,0.578947368,-0.3622,-0.6211
201807,28211,"charlotte, nc",,740000,-0.0452,-0.1293,143,0.0362,-0.1006,57,0.14,-0.219178082,56,0,0.1667,0,,-1,32,-0.3333,-0.3846,53,-0.0862,-0.0702,245.8475415,-0.0427,-0.0121,3267,-0.0112,-0.0174,1005050.172,-0.053,-0.0521,196,0,-0.0926,0.370629371,-0.0497,0.0121
201807,28202,"charlotte, nc",,325750,-0.0558,-0.069,99,0.1647,0.0206,51.5,0.226190476,-0.127118644,32,-0.1111,-0.3846,0,,,36,0.5,0.8,57,-0.05,0.0556,293.9050454,-0.0217,-0.0395,1163,-0.0043,-0.0341,415786.0261,-0.009,-0.1119,156,0.0759,0.0331,0.575757576,-0.1301,0.0191
201807,28216,"charlotte, nc",,224112,-0.0256,0.0672,77,-0.0253,0.2419,31.5,0.05,-0.231707317,60,-0.2105,0.3636,0,-1,,36,0.5,1.25,75,0.087,0.0417,121.3831697,0.016,0.1298,2036,-0.0635,0.0272,294263.8952,-0.036,0.0699,152,0.027,0.1343,0.974025974,0.1006,-0.1873
201807,28209,"charlotte, nc",,520000,-0.078,-0.1493,98,0.0889,0.2727,39,0.083333333,-0.264150943,56,0.0769,0.2727,4,,0,40,1,0.6667,66,-0.1429,0.5714,252.6175575,-0.0357,0.0295,2199.5,0.0048,-0.1691,671033.2934,-0.0625,3.00E-04,164,-0.018,0.3782,0.673469388,-0.1821,0.128
201807,28208,"charlotte, nc",*,249950,0.1908,,90,0.0976,,53.5,0.671875,,28,-0.4167,0.1667,0,,,36,0.2857,2,73,0.0735,0.2373,170.5118705,0.0486,0.3849,1312,8.00E-04,0.0123,276177.8311,0.0502,0.3255,163,0.0867,0.4298,0.811111111,-0.0182,-0.2616
201807,28277,"charlotte, nc",,452893.5,-0.0385,0.0532,264,0.0954,0.0313,44.5,0.011363636,0.05952381,128,0.1034,-0.2,4,-0.6667,0,136,0.1333,0.4167,123,-0.1854,-0.1854,156.1101713,0.0055,0.0547,3064.5,-0.0381,0.0134,565422.8002,-0.0565,0.0506,387,-0.0128,-0.0491,0.465909091,-0.1606,-0.1239
201807,28262,"charlotte, nc",*,226000,0.0762,,35,0.2069,-0.0278,30.5,0.016666667,-0.273809524,32,-0.1111,-0.1111,0,,,16,1,0,39,-0.1333,-0.1136,110.0252277,0.0271,0.0892,1924,-0.0916,-0.2926,246213.1429,0.0139,-0.104,74,0,-0.075,1.114285714,-0.4374,-0.1079
201807,28212,"charlotte, nc",,199950,-0.0696,0.2082,27,0.0385,0.08,46.5,0.660714286,0.107142857,20,-0.1667,-0.2857,0,,,12,0,0.5,36,0.0588,-0.1628,126.8548823,0.0686,0.3475,1602.5,0.006,0.0053,192395.3571,-0.0128,0.2432,63,0.05,-0.0735,1.333333333,0.0256,-0.3867
201807,28203,"charlotte, nc",,577500,0.0187,-0.1115,69,0.0147,0,54,0.285714286,0.14893617,28,-0.125,-0.2222,0,-1,,16,-0.3333,-0.3333,55,-0.0351,-0.2029,304.7052538,-0.0122,0.0547,1960.5,-0.0385,-0.1068,653568.5315,-0.0344,-0.0137,124,-0.008,-0.1014,0.797101449,-0.0411,-0.2029
201807,28227,"charlotte, nc",,338500,-0.0301,-0.0294,125,0.0331,-0.1554,38,0.151515152,-0.269230769,88,0.0476,0.2222,4,0,,60,0.0714,0.0714,83,-0.0235,-0.1443,121.8785284,-7.00E-04,0.0524,2768,-0.0399,-0.0481,390061.8686,-0.0123,0.077,208,0.0097,-0.151,0.664,-0.0385,0.0086
201807,28270,"charlotte, nc",,507000,-0.025,-0.0323,134,-0.0694,0.072,57,0.325581395,-0.033898305,52,-0.1333,-0.1875,0,,,56,-0.0667,0.2727,57,-0.24,0.1176,152.0480581,-0.0029,-0.0145,3344.5,-0.0178,0.0129,598898.7573,-0.0304,0.0671,191,-0.1279,0.0852,0.425373134,-0.0955,0.0174
201807,28205,"charlotte, nc",,350390,0.0011,-0.0779,172,0.1316,0.5495,39,0.054054054,-0.133333333,84,-0.125,0.2353,0,-1,,68,-0.0556,0.0625,85,-0.1584,-0.1327,221.1243567,-5.00E-04,0.0493,1652,-0.0888,-0.0456,412627.692,-0.004,-0.0217,257,0.0158,0.2297,0.494186047,-0.1703,-0.3887
201807,28278,"charlotte, nc",,440000,0.0233,0.0569,219,0.0379,-0.0045,57,0.096153846,0.017857143,80,-0.1667,-0.0909,8,0,-0.5,64,-0.0588,-0.2381,70,0.1475,-0.0789,138.1190339,0.0038,0.1175,3380,0.0526,-0.0166,614076.5812,0.0116,0.1256,289,0.0625,-0.0236,0.319634703,0.0305,-0.0258
201807,28273,"charlotte, nc",,254950,0.0161,0.1133,77,0.3509,0.4259,25.5,-0.25,-0.089285714,44,-0.2143,-0.3125,8,0,1,36,0.8,0.5,69,0.1311,-0.08,116.643851,0.0064,0.0689,2117.5,-0.0655,0.02,296785.3695,-0.0299,0.1201,146,0.2373,0.1318,0.896103896,-0.1741,-0.4928
201807,28214,"charlotte, nc",,250000,-0.0039,0.2501,90,0.0112,-0.1,38,-0.224489796,-0.191489362,68,0.1333,0,4,0,-0.875,28,0.4,-0.125,127,0.2959,-0.0078,113.1983864,8.00E-04,0.1102,2497.5,0.0641,0.2444,346693.4722,0.0345,0.3172,217,0.1604,-0.0482,1.411111111,0.31,0.1311
201806,28207,"charlotte, nc",,1415000,0.0235,0.244,65,0,-0.0714,59,0.255319149,-0.144927536,28,0,0,0,,,20,-0.1667,0.6667,42,0.2727,0.3548,374.2744804,-0.0091,0.0643,3617,0.0092,0.043,1498539.985,-0.0212,0.0936,107,0.0918,0.0594,0.646153846,0.1385,0.2033
201806,28208,"charlotte, nc",,209900,0.2001,0.4683,82,0.3016,0.2813,32,-0.189873418,-0.123287671,48,-0.2,0.0909,0,-1,,28,1.3333,1.3333,68,0.0968,0.1333,162.601626,0.1188,0.3872,1311,-4.00E-04,0.0116,262986.3636,0.0581,0.3029,150,0.2,0.2097,0.829268293,-0.1549,-0.1082
201806,28212,"charlotte, nc",,214900,0.0745,0.1616,26,0.3,0.0833,28,0.866666667,-0.232876712,24,-0.25,0.5,0,,,12,2,0.5,34,0.4167,-0.4035,118.7122736,-0.008,0.1193,1593,-0.0278,-0.0044,194896.6667,-0.0026,0.1618,60,0.3636,-0.2593,1.307692308,0.1077,-1.0673
201806,28216,"charlotte, nc",,229990,-0.0525,0.0826,79,0.2154,0.1791,30,-0.368421053,-0.35483871,76,0.4615,0.5833,4,0,,24,0.2,0.2,69,-0.08,-0.1266,119.4690265,0.0135,0.1581,2174,-0.0431,0.1341,305251.61,-0.0507,0.1265,148,0.0571,0.0137,0.873417722,-0.2804,-0.3057
201806,28213,"charlotte, nc",,229900,0.0594,0.1927,37,0.2759,0.3214,26,-0.118644068,-0.087719298,48,0.0909,0.2,0,,,12,0,0.5,54,-0.0357,-0.2286,105.7082452,-0.0071,0.1178,2009,-0.0077,0.0276,217108.4565,-0.0275,0.014,91,0.0706,-0.0714,1.459459459,-0.4716,-1.0405
201806,28204,"charlotte, nc",,593900,0.6161,0.0624,27,0.2273,0.2273,39,0.258064516,-0.417910448,20,1.5,1.5,0,,,12,0.5,2,14,-0.2222,-0.0667,261.6926503,-0.0286,0.0367,2220,0.7236,0.2773,550794.7143,0.1142,0.0059,41,0.025,0.1081,0.518518519,-0.2997,-0.1633
201806,28270,"charlotte, nc",,520000,-0.0046,0.04,144,0.0667,0.152,43,0.061728395,-0.113402062,60,-0.1667,0.25,0,-1,-1,60,0.0714,0,75,0.0714,0.1029,152.4971407,0.0067,-0.0011,3405,-0.0109,0.0239,617701.825,-0.0093,0.1309,219,0.0683,0.1347,0.520833333,0.0023,-0.0232
201806,28227,"charlotte, nc",,349000,-0.0085,0.0484,121,0.1524,-0.1933,33,-0.12,-0.258426966,84,0.1667,0.05,4,,,56,0.4,0.4,85,-0.0449,-0.0957,121.9595883,-0.0025,0.0665,2883,0.0033,-0.011,394923.6159,-0.0222,0.0948,206,0.0619,-0.1557,0.702479339,-0.1451,0.0758
201806,28277,"charlotte, nc",,471030,-0.0135,0.0328,241,0.0478,0.0042,44,0.035294118,0.011494253,116,-0.2162,-0.2927,12,0.5,2,120,0.0714,0.25,151,-0.0793,-0.0904,155.255614,0.0097,0.0403,3186,-0.0165,0.0432,599289.0789,-0.0037,0.0863,392,-0.0051,-0.0345,0.626556017,-0.0865,-0.0651
201806,28217,"charlotte, nc",,242900,-0.0433,0.1407,17,0.0625,-0.3462,16,-0.448275862,-0.567567568,12,0,-0.25,0,,,0,-1,-1,16,-0.1579,-0.1111,144.9417249,0.1385,0.2681,1728,0.0521,0.0909,438768.6316,0.077,0.7698,33,-0.0571,-0.25,0.941176471,-0.2463,0.2489
201806,28226,"charlotte, nc",,665000,0.0091,0.1243,184,0.0575,0.1018,53,0.04950495,-0.109243697,64,-0.2381,0.1429,0,,,64,-0.0588,-0.1111,97,-0.0849,0.0211,193.8461538,0.0233,0.0868,3391,-0.0075,-0.0178,796385.8246,-0.0055,-0.0106,281,0.0036,0.0725,0.527173913,-0.082,-0.0417
201806,28211,"charlotte, nc",,775000,-0.0746,-0.0879,138,0.0866,-0.1834,50,-0.00990099,-0.107142857,56,-0.125,0.4,0,,,48,0,-0.2,58,-0.2162,-0.1077,256.8112633,-0.0433,0.018,3304,-0.0493,-0.0041,1061266.366,-0.0359,-0.0117,196,-0.0249,-0.1624,0.420289855,-0.1624,0.0357
201806,28202,"charlotte, nc",,345000,0.0458,-0.0415,85,0.0494,-0.0659,42,-0.115789474,-0.125,36,-0.1818,0.8,0,,,24,-0.25,-0.4,60,-0.0164,-0.1892,300.4291845,-0.0028,-0.0454,1168,0.0241,-0.0068,419580.6154,0.0293,-0.0994,145,0.0211,-0.1212,0.705882353,-0.0472,-0.1073
201806,28203,"charlotte, nc",,566900,-0.0392,-0.1278,68,0.0462,-0.0145,42,0.35483871,-0.096774194,32,-0.1111,0,4,0,,24,0,0,57,-0.05,-0.1857,308.4802287,-0.0141,0.07,2039,0.0282,-0.1435,676840.5526,-0.0317,-0.0182,125,0,-0.1007,0.838235294,-0.0848,-0.1763
201806,28278,"charlotte, nc",,429999,0.0238,0.0842,211,0.0603,-0.0276,52,-0.037037037,-0.054545455,96,0.1429,0.0435,8,-0.5,0,68,0.0625,0,61,-0.0758,-0.2651,137.5977911,0.0328,0.1072,3211,-0.0479,-0.0465,607041.7143,0.0527,0.1486,272,0.0264,-0.0933,0.289099526,-0.0426,-0.0934
201806,28214,"charlotte, nc",,250990,-0.0271,0.2395,89,0.1266,-0.1909,49,0.020833333,0.342465753,60,-0.1176,0.0714,4,,0,20,-0.1667,-0.2857,98,0.0889,-0.3288,113.1094756,0.0239,0.1407,2347,-0.0698,0.0688,335145.0882,0.0182,0.2451,187,0.1065,-0.2695,1.101123596,-0.0381,-0.2261
201806,28262,"charlotte, nc",,210000,-0.1763,-0.0785,29,0.0357,-0.2162,30,0.016949153,-0.189189189,36,0.125,0.5,0,,,8,-0.3333,0,45,0.125,-0.0217,107.1262226,0.0086,0.0421,2118,-0.0978,-0.0217,242834.0313,-0.1135,-0.0397,74,0.0882,-0.1084,1.551724138,0.1232,0.3085
201806,28209,"charlotte, nc",,564000,0.0632,0.0469,90,0.1688,0.2162,36,0.014084507,-0.142857143,52,0.0833,0.625,0,-1,,20,-0.4444,-0.2857,77,-0.1149,0.375,261.9603267,-0.0197,0.001,2189,0.0565,-0.0729,715802.1923,0.0723,0.0913,167,0.0183,0.2846,0.855555556,-0.2743,0.0988
201806,28205,"charlotte, nc",,350000,0.101,-0.085,152,0.027,0.2881,37,-0.108433735,0,96,0.3333,0.5,4,,,72,0.2857,0.2,101,-0.1368,0,221.2389381,0.0237,0.0452,1813,0.0991,0.0278,414295.9231,0.0954,-0.0123,253,-0.0453,0.1553,0.664473684,-0.1261,-0.1915
201806,28215,"charlotte, nc",,229990,-0.0234,0.2964,79,0.3167,0.2951,32,-0.2,-0.168831169,80,0.3333,0.1765,4,0,,20,-0.1667,0.25,116,-0.0492,-0.0085,117.4345077,-0.0237,0.1471,1878,0.007,0.1306,262351.3846,-0.0302,0.3376,195,0.0714,0.0955,1.46835443,-0.565,-0.4497
201806,28273,"charlotte, nc",,250900,0.0058,0.0308,57,0.14,0.5,34,-0.116883117,-0.042253521,56,0.0769,0.2727,8,-0.3333,,20,1.5,1.5,61,-0.1029,-0.1159,115.9045726,-0.0468,0.1068,2266,0.1418,-0.0254,305939.3235,-0.0068,0.1346,118,0,0.1028,1.070175439,-0.2898,-0.7456
201806,28210,"charlotte, nc",,450000,0.0526,-0.1304,162,0.0385,0.0658,49,0.180722892,0.139534884,84,-0.087,0.4,0,,-1,60,-0.1667,-0.0625,90,-0.1667,-0.0526,201.387614,-0.0116,0.0046,2430,0.0378,-0.1349,654208.3575,0.012,-0.097,252,-0.0455,0.0202,0.555555556,-0.1368,-0.0694
201806,28269,"charlotte, nc",,246990,-0.0061,-0.0314,120,-0.0625,-0.2,38,0.266666667,0.027027027,116,0,0.1154,8,,1,52,0.1818,-0.3158,159,0.0671,-0.1117,111.5241636,-0.0064,0.0603,2155,-0.0121,-0.1265,256779.0205,0.0051,0.0024,279,0.0072,-0.152,1.325,0.1609,0.1317
